Date,Open,High,Low,Close,Volume
1/1/2015 15:30:00,61.25,63.2,61.25,62.4,2982093
1/2/2015 15:30:00,62.4,63.85,62.4,63.25,4056781
1/5/2015 15:30:00,63.25,63.95,62.8,63.4,3624746
1/6/2015 15:30:00,62.85,62.9,60.6,60.95,4925484
1/7/2015 15:30:00,60.55,61.3,59.4,60.5,4533177
1/8/2015 15:30:00,61,61.75,60.6,61.5,3408923
1/9/2015 15:30:00,61.65,62.2,60.3,60.95,3501703
1/12/2015 15:30:00,61,61.45,60.5,61.25,2574207
1/13/2015 15:30:00,61.25,61.5,59.95,60.15,4112746
1/14/2015 15:30:00,60.15,60.8,58.85,60.05,6639163
1/15/2015 15:30:00,60.55,62.1,60.2,61.6,5328930
1/16/2015 15:30:00,61.45,62.1,60.8,61.55,4009799
1/19/2015 15:30:00,61.25,62.9,61.25,62.15,3356857
1/20/2015 15:30:00,62.6,62.85,61.65,62.45,4133744
1/21/2015 15:30:00,62.35,62.7,61.55,62,2550213
1/22/2015 15:30:00,62.1,62.65,61.45,62,2715700
1/23/2015 15:30:00,62.5,65.45,60.8,64.8,10157443
1/27/2015 15:30:00,65.8,65.9,63.8,64.1,4867856
1/28/2015 15:30:00,63.9,64.45,62.55,63,4208286
1/29/2015 15:30:00,62.95,63.7,62.5,63.45,4014695
1/30/2015 15:30:00,63.55,65.75,63.45,65.1,6520420
2/2/2015 15:30:00,65.2,66.85,64.55,66.05,5465876
2/3/2015 15:30:00,66.35,66.6,64.2,64.45,3813390
2/4/2015 15:30:00,65,65.5,63.7,64.2,3951173
2/5/2015 15:30:00,64.2,64.4,60.15,60.65,5575108
2/6/2015 15:30:00,60.65,61,59.05,59.95,6967639
2/9/2015 15:30:00,59,59.5,56.35,56.55,7180201
2/10/2015 15:30:00,55.6,57.6,54.95,56.35,7996502
2/11/2015 15:30:00,57,58.1,56.35,57.8,4430249
2/12/2015 15:30:00,58.3,59.55,57.95,59.2,5819824
2/13/2015 15:30:00,59.75,59.95,59,59.2,3509929
2/16/2015 15:30:00,59.5,60.85,59.5,60,4873242
2/18/2015 15:30:00,60.4,61.7,60.15,61.4,4427992
2/19/2015 15:30:00,61.4,64.2,59.7,63.85,8638748
2/20/2015 15:30:00,64,64.45,62.6,63.35,5522400
2/23/2015 15:30:00,62.5,63.75,61.65,62.4,6073441
2/24/2015 15:30:00,62.45,63.65,62.2,62.75,5320750
2/25/2015 15:30:00,62.8,63.5,61.95,62.15,3581304
2/26/2015 15:30:00,61.95,63.05,61.4,62.45,8278993
2/27/2015 15:30:00,62.7,64.3,62.65,64.05,4363218
