Date,Open,High,Low,Close,Volume
5/8/2015 15:30:00,338.05,343.5,338.05,339.82,22452
5/11/2015 15:30:00,342.85,343.5,338.16,340.32,39358
5/12/2015 15:30:00,340.61,342.25,334,335.22,38069
5/13/2015 15:30:00,335.27,340.53,332.5,335.08,34511
5/14/2015 15:30:00,335.25,345.99,335.25,342.73,20242
5/15/2015 15:30:00,343.75,352.5,343.01,351.57,23138
5/18/2015 15:30:00,355.01,367.45,347.05,353.87,37666
5/19/2015 15:30:00,355,357.9,345.13,351.44,26114
5/20/2015 15:30:00,353.44,355.82,342.75,348.08,30255
5/21/2015 15:30:00,343.75,349.95,341.5,347.45,30907
5/22/2015 15:30:00,347.5,355.98,346.4,349.8,42396
5/25/2015 15:30:00,346.3,350.7,345.25,346.83,12915
5/26/2015 15:30:00,348,349.65,326.76,340.27,62840
5/27/2015 15:30:00,340.27,356.75,338.8,353.13,61700
5/28/2015 15:30:00,354.5,360.5,347.78,352.88,34215
5/29/2015 15:30:00,349.6,352.88,328.24,337.58,108338
6/1/2015 15:30:00,335,336.65,326.55,333.51,68323
6/2/2015 15:30:00,338.6,350,337.76,340.16,75154
6/3/2015 15:30:00,325,326.65,299,309.35,390444
6/4/2015 15:30:00,294,302.5,290.03,300.22,430477
6/5/2015 15:30:00,291.5,306.25,285.55,300.58,756189
6/8/2015 15:30:00,292.5,292.5,275.05,278.45,344869
6/9/2015 15:30:00,279.52,306,276.25,298.22,568881
6/10/2015 15:30:00,302.5,312,301.06,303.02,247150
6/11/2015 15:30:00,307.95,315.3,298.79,308.24,302802
6/12/2015 15:30:00,309.23,309.23,296.27,304.36,104699
6/15/2015 15:30:00,302.4,302.5,294.62,297.75,73067
6/16/2015 15:30:00,294.95,294.95,287.75,289.23,87482
6/17/2015 15:30:00,287.25,295,282.55,291.95,140517
6/18/2015 15:30:00,293.2,306.4,292.5,304.08,118969
6/19/2015 15:30:00,300.5,316.25,300.5,314.05,145841
6/22/2015 15:30:00,313.8,320.56,310.75,314.83,78944
6/23/2015 15:30:00,314.5,314.5,305.01,306.39,54383
6/24/2015 15:30:00,307.5,308.16,299.06,300.21,55028
6/25/2015 15:30:00,300.25,302.45,290.51,291.82,136513
6/26/2015 15:30:00,296.1,298.5,293.5,297.91,75863
6/29/2015 15:30:00,291.27,304.38,291.27,303.55,82096
6/30/2015 15:30:00,301.1,319.6,301.1,317.61,252693
7/1/2015 15:30:00,320,324.7,305.8,307.22,168999
7/2/2015 15:30:00,313,318.75,310.75,312.08,111329
7/3/2015 15:30:00,315.75,317.25,307.55,308.26,89765
7/6/2015 15:30:00,310,310,303.75,306.02,38621
7/7/2015 15:30:00,309.5,309.5,303,304.24,63527
7/8/2015 15:30:00,303,303.01,298.01,299.8,109001
7/9/2015 15:30:00,303.75,304.95,300.05,301.5,70819
7/10/2015 15:30:00,303,303.5,296.3,298.17,92072
7/13/2015 15:30:00,301,301,294.75,297.77,65745
7/14/2015 15:30:00,299.5,299.7,296.76,297.65,40738
7/15/2015 15:30:00,296,299.78,296,298.4,101401
7/16/2015 15:30:00,299.5,302.27,298.75,301.27,35537
7/17/2015 15:30:00,301,306.25,301,303.93,52852
7/20/2015 15:30:00,305.25,306.59,302.89,303.55,19953
7/21/2015 15:30:00,305,305.39,302.5,303.43,22646
7/22/2015 15:30:00,302.4,302.4,298.7,299.53,26233
7/23/2015 15:30:00,300,303.5,299.97,303.02,31337
7/24/2015 15:30:00,302.6,306.22,300,301.7,30532
7/27/2015 15:30:00,305,315.34,301.65,313.07,113239
7/28/2015 15:30:00,313.25,315,308.45,309.62,53887
7/29/2015 15:30:00,310,312.73,304.12,307.63,73126
7/30/2015 15:30:00,301.6,319.5,299.02,316.56,176979
7/31/2015 15:30:00,310.5,319.5,310.5,317.87,111955
8/3/2015 15:30:00,319.25,325,311,316.31,108792
8/4/2015 15:30:00,317.5,319.18,316.01,317.53,105771
8/5/2015 15:30:00,340,349.9,329.51,341.92,364555
8/6/2015 15:30:00,326.69,329.8,322.5,324.31,173295
8/7/2015 15:30:00,327.4,328,326.28,327.43,69339
8/10/2015 15:30:00,327.5,328.37,317.35,319.42,62031
